possibly_sensitive,source,conversation_id,created_at,text,geo/place_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,reply_settings,lang,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,referenced_tweets/0/type,referenced_tweets/0/id,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,context_annotations/1/entity/description,context_annotations/2/entity/description,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,attachments/media_keys/0,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/4/entity/description,attachments/media_keys/1,attachments/media_keys/2,context_annotations/0/entity/description,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/5/entity/description,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/6/entity/description,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,context_annotations/10/domain/id,context_annotations/10/domain/name,context_annotations/10/domain/description,context_annotations/10/entity/id,context_annotations/10/entity/name,entities/annotations/5/start,entities/annotations/5/end,entities/annotations/5/probability,entities/annotations/5/type,entities/annotations/5/normalized_text,entities/annotations/6/start,entities/annotations/6/end,entities/annotations/6/probability,entities/annotations/6/type,entities/annotations/6/normalized_text,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,entities/mentions/15/start,entities/mentions/15/end,entities/mentions/15/username,entities/mentions/16/start,entities/mentions/16/end,entities/mentions/16/username,entities/mentions/17/start,entities/mentions/17/end,entities/mentions/17/username,entities/mentions/18/start,entities/mentions/18/end,entities/mentions/18/username,entities/mentions/19/start,entities/mentions/19/end,entities/mentions/19/username,entities/mentions/20/start,entities/mentions/20/end,entities/mentions/20/username,entities/urls/0/status,entities/urls/0/unwound_url,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/mentions/21/start,entities/mentions/21/end,entities/mentions/21/username,entities/mentions/22/start,entities/mentions/22/end,entities/mentions/22/username,entities/mentions/23/start,entities/mentions/23/end,entities/mentions/23/username,entities/mentions/24/start,entities/mentions/24/end,entities/mentions/24/username,entities/mentions/25/start,entities/mentions/25/end,entities/mentions/25/username,entities/mentions/26/start,entities/mentions/26/end,entities/mentions/26/username,entities/mentions/27/start,entities/mentions/27/end,entities/mentions/27/username,entities/mentions/28/start,entities/mentions/28/end,entities/mentions/28/username,entities/mentions/29/start,entities/mentions/29/end,entities/mentions/29/username,entities/mentions/30/start,entities/mentions/30/end,entities/mentions/30/username,entities/mentions/31/start,entities/mentions/31/end,entities/mentions/31/username,entities/mentions/32/start,entities/mentions/32/end,entities/mentions/32/username,entities/mentions/33/start,entities/mentions/33/end,entities/mentions/33/username,entities/mentions/34/start,entities/mentions/34/end,entities/mentions/34/username,entities/mentions/35/start,entities/mentions/35/end,entities/mentions/35/username,entities/mentions/36/start,entities/mentions/36/end,entities/mentions/36/username,entities/mentions/37/start,entities/mentions/37/end,entities/mentions/37/username,entities/mentions/38/start,entities/mentions/38/end,entities/mentions/38/username,entities/mentions/39/start,entities/mentions/39/end,entities/mentions/39/username,entities/mentions/40/start,entities/mentions/40/end,entities/mentions/40/username,entities/mentions/41/start,entities/mentions/41/end,entities/mentions/41/username,entities/mentions/42/start,entities/mentions/42/end,entities/mentions/42/username,entities/mentions/43/start,entities/mentions/43/end,entities/mentions/43/username,entities/mentions/44/start,entities/mentions/44/end,entities/mentions/44/username,entities/mentions/45/start,entities/mentions/45/end,entities/mentions/45/username,entities/mentions/46/start,entities/mentions/46/end,entities/mentions/46/username,entities/mentions/47/start,entities/mentions/47/end,entities/mentions/47/username,entities/mentions/48/start,entities/mentions/48/end,entities/mentions/48/username,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,attachments/media_keys/3,context_annotations/7/entity/description,context_annotations/8/entity/description
False,Twitter for Android,1335233330040745985,2020-12-05T14:43:27+00:00,"🎄🇻🇪 Bienvenido Diciembre!
🎄🇺🇸 Welcome December!
🎄🇨🇵 Benvenue Décember 

Hoy, 1 de diciembre, estrenamos mes, el último del 2020. Diciembre pone fin a un año convulso y marcado por la pandemia del COVID 19 y otras noticias, como la muerte de Kobe Bryant, ejemplo y leyenda NBA https://t.co/WUsLkZ0GNf",018deff91b0b23b7,1,1,6,0,895298948956606465,everyone,es,3,TV Shows,Television shows from around the world,10000607734,NBA Basketball,1335233330040745985,250,260,0.9834,Person,Kobe Bryant,281,283,0.6342,Organization,NBA,,,,,,,,,,,3,TV Shows,Television shows from around the world,10029190505,Live: NBA Basketball,3,TV Shows,Television shows from around the world,10029304530,NBA Basketball,,,,,,,,,,276,299,https://t.co/WUsLkZ0GNf,https://twitter.com/BusinessLegalVE/status/1335233330040745985/video/1,pic.twitter.com/WUsLkZ0GNf,"Live coverage from the National Basketball Association, the top basketball league in North America.",,,,,,,,,,,,,,71335233212348583937,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,809497120285696001,Kobe Bryant,Kobe Bryant,11,Sport,"Types of sports, like soccer and basketball",706083902411055104,Basketball,,,,All the latest basketball action from the NBA.,,,,,,,26,Sports League,,706083889454813185,NBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",809497120285696001,Kobe Bryant,Kobe Bryant,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,45,Brand Vertical,Top level entities that describe a Brands industry,781974597310615553,Entertainment,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974597491040257,Sports,47,Brand,Brands and Companies,10042758024,NBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1333061101064491010,2020-11-29T14:51:48+00:00,Este es más arrecho q el Covid-19. Está comprobado q la principal causa de la Pandemia es el Estrés y díganme benditos Bandidos a quien no le causa la muerte está porquería 👇. Cómplices de la muerte de muchos Venezolanos. https://t.co/gVPzTl7haj https://t.co/xtD6d6X7fq,0198c6f108778b40,0,0,0,0,146697344,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1333061101064491010,78,85,0.2561,Organization,Pandemia,210,220,0.5772,Person,Venezolanos,,,,,,,,,,,,,,,,,,,,,quoted,1333058131455324160,,,,,,,,222,245,https://t.co/gVPzTl7haj,https://twitter.com/rodrigig/status/1333061101064491010/photo/1,pic.twitter.com/gVPzTl7haj,,,,,,,,,,,,,,,31333060878749609989,,,,246,269,https://t.co/xtD6d6X7fq,https://twitter.com/PartidoPSUV/status/1333058131455324160,twitter.com/PartidoPSUV/st…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1330846477598470145,2020-11-23T12:52:22+00:00,"@luisalbertocap @yasmincnunez Tan comprobables que hoy EEUU es el país más infectado por el Covid-19,  y ya tienen más de 230 mil muertos, sin decirte, que sus apretones de manos con el asesino de Korea del norte se quedaron en eso en fotos y abrazos.",0115394f017772df,0,9,0,0,1012350880643997696,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1330856720462204928,55,58,0.892,Place,EEUU,92,96,0.259,Organization,Covid,197,211,0.4258,Place,Korea del norte,,,,,,,,,,,,,,,,replied_to,1330854700636393472,0,15,luisalbertocap,498102398,,,,,,,,,,,,,,,,,16,29,yasmincnunez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1329357176050241538,2020-11-19T09:33:43+00:00,"@Edurodriguezg buenos días, no se si estará en el reporte de fallecidos por covid-19 pero ayer desde Italia me informaron de la muerte de un paciente en mcy que tenía semana y media en una clínica tenía 57 años",00ec4c32070f5076,0,0,0,0,40647108,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1329357176050241538,101,106,0.9639,Place,Italia,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,Edurodriguezg,108722247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1323245981392117762,2020-11-02T12:50:01+00:00,"Hoy El Periodismo Del Estado Aragua y De Venezuela Se Encuentran De Luto Por La Muerte Del Periodista @alfmorales72 Debido a Complicaciones De Salud Por La Pandemia Mundial Covid -19 (CoronaVirus)

La Primera Vez Que Lo Vi Fue Por Allá En Los Años 2002 - 2003 En TVS. 

QEPD https://t.co/IBJZtcTB6O",0198c6f108778b40,0,0,1,0,193810768,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1323245981392117762,29,34,0.2816,Place,Aragua,38,49,0.425,Place,De Venezuela,,,,,,,,,,,,,,,,,,,,,,,102,115,alfmorales72,,,,,275,298,https://t.co/IBJZtcTB6O,https://twitter.com/juanalvarez8910/status/1323245981392117762/photo/1,pic.twitter.com/IBJZtcTB6O,,,,,,,,,,,,,,,31323245975184486402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1318691519604326401,2020-10-20T23:12:13+00:00,"Esta es la autopsia de mi hija Giannelly Pirrongelli... No es como me dijeron en un principio, que era muerte por COVID-19 y luego que era Preeclampsia..ME TENIAN ENGANADO los complices y el Asesino https://t.co/6XQSavjDxd",01aae5bd62bae61d,17,3,9,1,994964768,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1318691519604326401,31,51,0.7272,Person,Giannelly Pirrongelli,139,150,0.7477,Person,Preeclampsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,222,https://t.co/6XQSavjDxd,https://twitter.com/LPirrongelli/status/1318691519604326401/photo/1,pic.twitter.com/6XQSavjDxd,,,,,,,,,,,,,,,31318691515779211264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1312202208851632129,2020-10-03T01:26:00+00:00,Este elemento estará infectado de verdad con el COVID-19 o es un show mediático para levantar su popularidad después del encuentro con Joe Biden. Que opina usted?? @1412Yolis @kalimancast1ll0 @Chaly2222 @Empedraera @pablo_patriota @dpiloncita @dquinterotv10 @camilarondon8 https://t.co/g50ZPcIQpi,015cbec154ca1c9c,15,5,12,0,1424186179,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1312202208851632129,135,143,0.9971,Person,Joe Biden,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,10040395078,Joe Biden,35,Politician,"Politicians in the world, like Joe Biden",10040395078,Joe Biden,,,164,174,1412Yolis,,,,,273,296,https://t.co/g50ZPcIQpi,https://twitter.com/totono56/status/1312202208851632129/photo/1,pic.twitter.com/g50ZPcIQpi,Former US Vice President Joe Biden,Former US Vice President Joe Biden,,,,,,,175,191,kalimancast1ll0,192,202,Chaly2222,31312202204175007745,203,214,Empedraera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,230,pablo_patriota,231,242,dpiloncita,243,257,dquinterotv10,258,272,camilarondon8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1311279241493872642,2020-09-30T12:18:28+00:00,https://t.co/3cNsRFBtXW,01c93e351e3122fb,0,0,0,0,518879975,everyone,und,,,,,,1311279241493872642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,https://t.co/3cNsRFBtXW,https://www.lapatilla.com/2020/09/28/la-vitamina-d-puede-reducir-las-complicaciones-y-la-muerte-por-covid-19-segun-estudio/,lapatilla.com/2020/09/28/la-…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1308822125847904262,2020-09-23T17:34:46+00:00,"Tommy DeVito, fundador de Four Seasons ha fallecido en Las Vegas, su muerte fue anunciada por Alfred Nittoli.

Gaetano ""Tommy"" DeVito, nació en Belleville, New Jersey el 19 de junio de 1928.

Se informó que estuvo hospitalizado varios días porque presentaba síntomas de COVID-19.",015cbec154ca1c9c,1,0,7,0,1069741903,everyone,es,45,Brand Vertical,Top level entities that describe a Brands industry,781974596157181954,Hospitality,1308822125847904262,0,11,0.9905,Person,Tommy DeVito,26,37,0.4622,Organization,Four Seasons,55,63,0.8222,Place,Las Vegas,94,107,0.9748,Person,Alfred Nittoli,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596664692736,Hotel/Motel,47,Brand,Brands and Companies,10040828969,Four Seasons ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Interests and Hobbies Vertical,"Top level interests and hobbies groupings, like Food or Travel",839159814991167489,Travel,Travel,66,Interests and Hobbies Category,"A grouping of interests and hobbies entities, like Novelty Food or Destinations",864938653063159808,Hospitality,Hospitality,,,,,,,,,,67,Interests and Hobbies,"Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks",864939492947275776,Hotel/Motel,Hotel/Motel,,,,,,,,,,,,,,,,,,,,,,,,,110,117,0.2997,Person,Gaetano,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,45,Brand Vertical,Top level entities that describe a Brands industry,781974596157181954,Hospitality,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596664692736,Hotel/Motel,47,Brand,Brands and Companies,10040828969,Four Seasons ,48,Product,"Products created by Brands.  Examples: Ford Explorer, Apple iPhone.",10043548428,Four Seasons Vegas,120,132,0.1816,Person,"Tommy"" DeVito",144,165,0.1785,Place,"Belleville, New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1307524409515823105,2020-09-20T03:38:06+00:00,"Hoy me escondí de una conocida, para no darle mis condolencias por la muerte de su hijo por el #COVID__19 no sabía que decirle, todavía estoy pensando que le diré 💔",00ec4c32070f5076,0,0,0,0,142478264,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1307524409515823105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,105,COVID__19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1307357280908857344,2020-09-20T00:41:01+00:00,"@AnimalTrainerxx @MrGladiador22 Si no fue COVID-19, fue por complicaciones del VIH porque todos hablan de Yanosky Muñoz pero, ya un pana me dijo que vio a ese chamo grave en microteatro muy flaco. Superen su muerte",0058b0cb7e695890,0,1,0,0,133703278,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1307479844129734658,106,118,0.976,Person,Yanosky Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,replied_to,1307477934601576450,17,31,MrGladiador22,718904175896182786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1305571415580700672,2020-09-14T18:27:40+00:00,@irmater Prefiero morir en la calle por covid-19 que de hambre en mi casa antes que dejarnos vencer por esta terrible situación de muerte  inducida por pdvsa a todos los de 3era edad al no querernos cancelar todo el dinero que nos corresponde y revertir la modificación del artículo 33,00fef4361f2ad538,2,0,1,0,141680864,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1305573950274056193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replied_to,1305571418109882373,0,8,irmater,2298411503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Instagram,1303613131839672320,2020-09-09T08:36:05+00:00,"Una de las grandes interrogantes actuales es, Por cuanto tiempo estoy protegido si estuve infectado con COVID-19

Hasta ahora sabemos que depende de la cantidad y concentración de anticuerpos en la sangre de un… https://t.co/07CsqxIU5B",01be351754bcbe13,0,0,1,0,467739636,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1303613131839672320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,235,https://t.co/07CsqxIU5B,https://www.instagram.com/p/CE6MeqlFPBW/?igshid=y4qo86b2aoyu,instagram.com/p/CE6MeqlFPBW/…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-71.6133648,10.6618859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1303578456224157696,2020-09-09T06:49:50+00:00,@APJPDV2020 Prefiero morir en la calle por covid-19 que de hambre en mi casa antes que dejarnos vencer por esta terrible situación de muerte  inducida por pdvsa a todos los de 3era edad al no querernos cancelar todo el dinero que nos corresponde y revertir la modificación del artículo 33,00fef4361f2ad538,15,0,7,0,141680864,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1303586394514829312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replied_to,1303578456224157696,0,11,APJPDV2020,1278288600954744832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Twitter for Android,1303038307576827904,2020-09-07T18:31:56+00:00,"Otra triste noticia, complicaciones generadas por COVID-19, han causado la muerte de Bruce Williamson a los 49 años.

Bruce, fue la voz principal, entre 2007 y 2015, del legendario quinteto vocal de Detroit: ""The Temptations"".

""The Temptations"" inició su carrera en 1959.",015cbec154ca1c9c,4,0,14,0,1069741903,everyone,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,1303038307576827904,85,100,0.9973,Person,Bruce Williamson,118,122,0.7275,Person,Bruce,199,205,0.5008,Organization,Detroit,209,223,0.7886,Other,The Temptations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,243,0.5617,Other,The Temptations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
